N,P,K,temperature,humidity,ph,rainfall,crop_fertilizer
112,112,133,27.96346586310824,62.72236057037334,4.6389597897791255,262.2899618561641,Rice || Urea
119,20,72,14.484536702916715,79.97596646724574,4.639521223280111,78.4230730377867,Cotton || Ammonium Sulfate
83,110,218,35.351807565322616,61.24085434595569,6.141076553326867,132.18757869850464,Sugarcane || Muriate of Potash
18,98,129,36.32104543566189,90.95846375323907,4.926237921871072,92.62376838221923,Sugarcane || Muriate of Potash
12,27,45,37.474891919904394,72.94833214468864,8.12395660259681,113.26087098410633,Cotton || Ammonium Sulfate
94,28,17,34.58237360043178,52.29774827325538,4.665001293886922,274.0705723432111,Rice || Urea
35,96,78,16.522983080101863,73.30730423912863,6.226603416737525,209.057330599018,Maize || NPK 15-15-15
81,64,99,13.20110856324235,52.20894483242187,4.708982334803311,210.92601478076895,Rice || Urea
57,111,217,27.069514912729524,52.61794350559245,4.882175498259065,62.72448993470148,Cotton || Ammonium Sulfate
126,127,45,35.72773069896087,58.975910697252075,7.135466667688088,215.703608757446,Rice || Urea
21,91,37,16.611135403153312,86.14582505414714,7.088445043896378,217.44263990927317,Maize || NPK 15-15-15
57,35,127,12.183115780227688,65.01787246363952,4.632208779517759,198.33880441759175,Sugarcane || Muriate of Potash
46,15,102,32.94289719683835,75.73405053381245,4.504525900483481,94.82471103949001,Cotton || Ammonium Sulfate
53,13,184,13.996687791455084,58.51806441646778,4.815272308971136,141.52868297972438,Cotton || Ammonium Sulfate
24,117,85,22.75635682966079,50.81632638841289,7.551995590847769,243.10634912071006,Maize || NPK 15-15-15
52,124,110,29.65107076690841,92.27840964297388,6.838305891006028,200.84839104175032,Cotton || Ammonium Sulfate
96,38,167,18.156737221860684,71.21487482738375,4.652472980753966,215.86452039997656,Rice || Urea
79,68,160,14.183026649614895,91.0370803149631,6.452388063491309,180.96985603019414,Sugarcane || Muriate of Potash
55,107,153,32.02055193985154,47.2047801318989,7.3481174282178054,147.90078378682682,Cotton || Ammonium Sulfate
117,26,23,28.384552207063077,43.813649834775966,7.975805578403225,222.17248241610596,Rice || Urea
132,116,211,37.700752596656926,86.34937442743421,8.236145962636042,56.30219544791319,Sugarcane || Muriate of Potash
30,52,80,20.95200886631894,75.85503275703509,5.809762251816267,201.5585758672634,Cotton || Ammonium Sulfate
116,126,189,13.605822043545192,46.19470995521848,5.043329713653063,279.329081884163,Rice || Urea
89,89,133,31.09310091871769,51.16158203981227,5.447703682925789,227.2460630723276,Rice || Urea
56,75,134,25.565068890184385,83.03983649151867,7.604685968160895,109.73524277858927,Sugarcane || Muriate of Potash
126,43,46,17.54330221611751,62.23211719975616,8.385936860169242,106.67667872929134,Wheat || DAP
133,128,38,32.324953714123744,75.23243039036545,6.365574469441523,200.13246654243014,Rice || Urea
34,17,204,17.297642632098537,54.10112132816065,5.7214128541911595,255.0050216820473,Cotton || Ammonium Sulfate
45,22,152,18.777203025656352,57.8737971664926,6.216762327840138,178.7079378034823,Cotton || Ammonium Sulfate
60,115,184,14.405742413534698,94.44275351738631,5.71925257858053,166.576548920814,Sugarcane || Muriate of Potash
24,17,183,22.385239254802215,49.85702523048311,5.525950092828618,78.49219212248113,Cotton || Ammonium Sulfate
77,103,189,22.892159822372893,65.38738262219084,6.875003009628719,211.709669286356,Sugarcane || Muriate of Potash
30,105,28,25.37860654905576,85.66414059143193,4.562943921494178,208.5516687130938,Maize || NPK 15-15-15
28,109,214,30.433070945218216,49.35339281995148,5.538208994659953,272.0683341601234,Cotton || Ammonium Sulfate
43,120,115,35.55862414569107,59.91282540105984,7.145528311379956,112.04612423335946,Cotton || Ammonium Sulfate
87,103,30,15.581086571083024,71.9054772421993,4.62825078522722,221.54691432820763,Rice || Urea
134,74,73,13.413050557065084,63.87128908850615,4.83280726603574,144.17566268743096,Maize || NPK 15-15-15
126,52,174,12.481812073452666,62.570135994219044,5.673584579143139,174.0334699878724,Sugarcane || Muriate of Potash
61,48,36,15.734155829789223,56.750583879327415,8.01121919443594,235.94892534413395,Wheat || DAP
36,90,64,29.106686630322272,70.19877966649551,7.559544640661185,93.27881080455414,Maize || NPK 15-15-15
44,68,38,30.914404027908912,72.46236187541662,4.588626517664974,122.28849748657959,Maize || NPK 15-15-15
115,93,157,32.44914855173118,74.19737245408176,6.5068512667539675,225.59408084742327,Rice || Urea
11,97,34,18.33641350951291,39.22208647436176,5.5987499759496675,176.90989966908663,Maize || NPK 15-15-15
86,123,79,19.953265144799516,72.86205054272293,7.094582636248251,62.18150005721685,Maize || NPK 15-15-15
99,95,72,24.561500784702986,92.19423072687397,7.386215530373844,143.24460802684314,Maize || NPK 15-15-15
98,102,173,13.64276051836589,67.45917413168502,7.9514503085171295,180.7919951135239,Rice || Urea
103,95,139,27.8896796034924,77.91602495055466,6.401664948416057,258.28415594681263,Rice || Urea
16,53,159,37.5771108755697,68.40393846555307,8.477800354182339,85.23713198527328,Sugarcane || Muriate of Potash
104,18,25,21.380964095828066,86.28443711551873,8.419944429148437,233.4287124105959,Rice || Urea
117,46,155,31.574034352375982,90.77498567585414,8.028666897884133,71.34987593838193,Sugarcane || Muriate of Potash
83,83,206,25.000881804809808,46.05319395778156,6.799477980632283,98.13655841819373,Cotton || Ammonium Sulfate
48,45,191,15.323107953369952,61.211602193427595,6.09202575001526,98.40253203762953,Sugarcane || Muriate of Potash
80,110,109,27.138173668867246,58.54292605596328,5.95754524055914,250.59500701811982,Cotton || Ammonium Sulfate
65,101,39,19.79673097954569,59.31290739795672,4.548499000350979,87.7642460835969,Maize || NPK 15-15-15
51,37,54,12.894483419789914,42.531450873672554,5.496697988969466,228.87057447649818,Cotton || Ammonium Sulfate
45,51,28,28.50817298306134,83.81694355884315,7.375232939796659,150.83356816470877,Cotton || Ammonium Sulfate
93,52,43,34.33224108244292,37.145974580896116,6.914528399572266,279.7817842713546,Rice || Urea
127,94,150,20.96401393939673,66.69359646362942,8.165688756670134,241.3819596765053,Rice || Urea
16,97,180,22.147684227532032,74.71270328268147,4.700089067666232,217.5287522674763,Sugarcane || Muriate of Potash
63,51,71,35.1665637571475,47.44816628353263,5.121106412709322,248.97431359652694,Cotton || Ammonium Sulfate
138,113,127,33.15382914755125,89.35101152592773,7.656975157408521,192.16729422520805,Rice || Urea
129,75,109,30.588773412346207,85.31295242148758,5.934030524781335,242.47654156683944,Rice || Urea
115,64,31,18.468723657581847,63.26502376903552,4.973381334871512,102.67044336674941,Maize || NPK 15-15-15
56,81,189,35.665633029132756,59.668935940408325,8.485802020400357,63.448770664257985,Cotton || Ammonium Sulfate
132,57,189,16.014809696019537,49.194075512666004,7.649001210677452,187.8236817008005,Rice || Urea
128,100,120,28.296033504847767,78.79959347869782,6.13496414703249,144.32569423926066,Cotton || Ammonium Sulfate
127,31,173,12.748830694209486,42.90462797791785,7.793389907784562,142.34579087018366,Wheat || DAP
30,110,82,28.73671496444859,75.81426523062697,7.222415480476613,166.4194845832111,Maize || NPK 15-15-15
35,36,156,19.205753148707355,85.5474191671048,7.659899038279333,126.73182677573021,Wheat || DAP
18,102,47,23.69160140677672,48.708294555021425,7.760825510262599,190.254287546279,Maize || NPK 15-15-15
24,76,79,20.97687835348338,86.98564417392538,4.838914733161271,47.33640816343118,Maize || NPK 15-15-15
19,117,125,16.491675662401455,36.99939196637051,6.991891550752383,272.77392205162323,Wheat || DAP
131,22,88,28.171500542440725,89.76724312319152,4.527142211907311,261.9301580909369,Rice || Urea
130,54,194,34.931364433655794,42.10173367107788,4.673824985204682,264.46483901966405,Rice || Urea
134,19,157,36.936190299342485,73.74555067628197,8.115920036223363,127.6008389400924,Sugarcane || Muriate of Potash
81,109,18,17.00100544200179,50.00494813483651,6.6102548854272225,167.65382983818395,Maize || NPK 15-15-15
58,18,41,30.651692125637307,85.19314347017684,7.443607943474099,268.9913447338181,Cotton || Ammonium Sulfate
100,63,141,29.27282353174774,65.73802165492799,7.854003961772584,256.56305354262076,Rice || Urea
46,129,59,20.927822528938886,43.11447147479008,8.298347070258341,229.65867421627536,Maize || NPK 15-15-15
77,128,91,12.496579183196872,69.25949427955871,7.9774113916911835,137.7595815634222,Maize || NPK 15-15-15
59,36,14,29.93457243013452,59.47295661181899,6.433245794789176,175.44141356372162,Cotton || Ammonium Sulfate
28,43,157,36.582866374547,74.68686899678607,5.8438812295220455,230.29899381199544,Sugarcane || Muriate of Potash
109,124,96,28.435123169806936,87.91419708580756,5.117972944824153,105.52287892960761,Maize || NPK 15-15-15
69,10,135,23.317610828878486,59.56334787100511,6.101285929949119,190.34784837474672,Cotton || Ammonium Sulfate
98,41,84,25.65400124690234,52.392840772031576,5.965974316644654,238.70423796444564,Rice || Urea
78,98,174,17.190348999157855,35.87090567165653,6.738299367823494,209.78915001589633,Wheat || DAP
58,102,31,31.514148257597178,69.4903422715925,7.162037635028854,155.07535148584017,Maize || NPK 15-15-15
117,80,195,31.406915580256076,59.136486045886016,8.41330190578019,180.306006293238,Rice || Urea
128,122,77,15.783449810073048,57.47895314088972,7.41354474440293,277.2821303549906,Rice || Urea
46,76,53,34.82743794499113,45.97611927705275,7.074994129771693,184.47707071533043,Maize || NPK 15-15-15
20,93,43,18.998933226305937,60.80332071147646,5.84036973707337,228.5482609644745,Maize || NPK 15-15-15
87,29,86,37.53865758435199,94.0665172150021,4.6380155059933035,214.38514345063902,Rice || Urea
86,126,51,21.955478364968393,52.86524922033466,5.652500515418767,208.35774772704718,Rice || Urea
11,103,146,16.62498552709699,70.98226480448602,7.5737916018384706,211.92857322737046,Wheat || DAP
73,44,115,21.14472289498696,81.58921287894,5.321087763215207,149.05834030755133,Cotton || Ammonium Sulfate
44,108,104,23.444688546127022,79.9494693905919,7.348752774696457,153.79844188435007,Cotton || Ammonium Sulfate
16,122,144,13.802002098995665,54.726457249555445,6.819119370277663,152.28705696658776,Wheat || DAP
94,112,77,27.033677911805526,71.65160501101101,5.18742747900186,47.98110573102594,Maize || NPK 15-15-15
76,100,156,27.538443436591407,87.27588111620943,5.54649922516732,97.85567927975762,Sugarcane || Muriate of Potash
51,99,168,31.212191839086277,35.92684566398468,6.485214413945906,77.09536159597187,Cotton || Ammonium Sulfate
127,87,137,12.758417199559325,61.144061410598454,6.17349882043139,252.74680273534176,Rice || Urea
134,26,172,26.072193575279584,48.45640509451432,7.614255390187038,105.99264794870776,Cotton || Ammonium Sulfate
33,27,194,13.375593265037274,58.31793742393034,7.437618570172988,73.22623227172969,Wheat || DAP
55,54,94,30.22974971913299,59.9593764785145,6.798298013892069,68.74406365861239,Cotton || Ammonium Sulfate
28,125,198,13.448927628225597,79.80025788719823,7.789098845891701,207.99756029251807,Wheat || DAP
77,102,168,35.70492405688245,40.62931234372659,6.750678162737234,41.459994619590226,Cotton || Ammonium Sulfate
111,93,92,30.25414673899691,65.75503418795063,8.35755702662904,153.11305642156196,Maize || NPK 15-15-15
51,62,104,25.192133892214084,68.85168750792472,5.368896396604326,68.5290653435671,Cotton || Ammonium Sulfate
41,100,190,23.479102005310548,64.64945621310827,7.3565279744086105,243.91921063261725,Sugarcane || Muriate of Potash
118,91,41,15.397488390744822,78.91239518376321,5.979776528217872,270.02808554858996,Rice || Urea
45,77,75,19.56598412868124,58.02747535441084,5.615864777680775,270.1011078915769,Maize || NPK 15-15-15
106,74,196,34.5929367305433,91.69802381840456,5.2215499038708515,146.07138614722464,Sugarcane || Muriate of Potash
82,123,125,35.51577310062484,63.90820655233648,6.710013905046175,194.68355786435114,Rice || Urea
106,10,147,12.019440417633808,69.27283457688785,5.361877730996845,183.9289927625787,Rice || Urea
132,67,139,27.44754617841633,84.53184940080496,5.301403405793623,124.0093363326287,Sugarcane || Muriate of Potash
79,35,203,30.701815834652955,51.514166355867346,8.462127620335272,146.5754779409275,Cotton || Ammonium Sulfate
22,118,69,28.087421543897765,39.51212172576815,7.706989667383043,55.437687335988564,Maize || NPK 15-15-15
58,29,26,14.123673886525204,77.46703870174895,7.493107281017501,230.96776784115693,Wheat || DAP
69,125,105,17.660847368771456,63.98071133290272,7.67624250353102,97.79284291710857,Wheat || DAP
139,96,153,18.508846951916038,88.7902550575397,8.375691494874971,150.5265594727303,Wheat || DAP
14,19,25,33.62484041393233,93.96080292334605,6.793106755012814,155.34897606799456,Cotton || Ammonium Sulfate
36,68,55,24.043185344031933,58.94656103448375,5.380975509611442,174.5708173963164,Maize || NPK 15-15-15
17,84,176,24.657533510472156,59.92634097557965,7.948838563012956,236.29039309314157,Cotton || Ammonium Sulfate
59,50,168,36.30721921041722,59.477756132343586,7.4709229178163605,206.05145108409994,Cotton || Ammonium Sulfate
76,114,116,28.564233110222602,54.47324658385557,6.157233249336692,199.13513179100607,Cotton || Ammonium Sulfate
53,14,97,35.365360240369256,81.90122586598385,6.3942779942985855,166.41891899318554,Cotton || Ammonium Sulfate
134,74,138,23.869230238879858,80.53974574944365,6.145009593915477,63.029381187181585,Sugarcane || Muriate of Potash
67,26,148,15.88534272147565,63.71869223303149,8.219768640916016,136.48203319620674,Wheat || DAP
12,31,128,36.17832544592623,37.679672982733926,5.874126445993177,269.7560443097325,Cotton || Ammonium Sulfate
95,107,94,23.926333007355993,53.5735580907844,8.35393711462469,278.9315380691806,Rice || Urea
79,129,13,16.72241696884937,52.53818279329025,8.1410870850158,215.31955506422037,Maize || NPK 15-15-15
139,118,80,19.862289247901977,83.66523477201551,7.022084568992693,94.6035911379148,Maize || NPK 15-15-15
11,50,163,13.320867331912499,40.254534404970485,6.819287092400298,64.45375504081503,Wheat || DAP
111,102,120,24.175815377866016,83.34052274256226,5.9803571202798835,139.54344617108782,Cotton || Ammonium Sulfate
44,77,59,34.18133246966615,75.15101913194857,4.5733535560425995,245.57725656624055,Maize || NPK 15-15-15
107,78,149,36.27309185617392,78.94648754782696,5.010492744951013,213.24741757480012,Rice || Urea
39,20,104,36.247657395094734,60.93279125510141,7.516925293398195,252.13413700986519,Cotton || Ammonium Sulfate
125,65,218,15.255980666347416,75.78354776010549,6.386160506352661,187.78631552743656,Rice || Urea
17,60,212,21.93340094528748,71.54173668241495,5.099352536751873,71.27880750152616,Sugarcane || Muriate of Potash
53,30,101,12.733947750918366,81.13881171371777,5.555843416527484,67.55103207955938,Cotton || Ammonium Sulfate
45,108,74,34.23429896925829,61.80619006809513,8.291347599387999,51.52055263123103,Maize || NPK 15-15-15
86,85,56,21.32764981255312,63.36953749377815,5.968531341241061,176.09919293764744,Maize || NPK 15-15-15
40,35,190,28.409042725198105,73.6145733643892,8.130727780876613,98.29269678994936,Sugarcane || Muriate of Potash
56,124,115,30.587359390009503,41.4846496199833,5.718543329174307,216.2520739251881,Cotton || Ammonium Sulfate
64,28,208,23.175961413322042,61.17466690185904,6.672880377468644,204.69998460580175,Sugarcane || Muriate of Potash
115,118,139,19.967500750306318,93.31705071558834,4.581908333448792,116.34657817799607,Sugarcane || Muriate of Potash
130,69,115,37.01753566301456,37.253139203602736,6.587500441494308,82.43239995137544,Cotton || Ammonium Sulfate
64,80,33,37.07669385062021,53.96028337198363,7.047768042442521,64.57608395104029,Maize || NPK 15-15-15
21,56,13,19.52534556878057,53.846589145362245,5.437220397348712,216.95566571514328,Cotton || Ammonium Sulfate
12,128,117,24.47025251535591,73.00784715414636,6.815748704821428,148.10583890222398,Cotton || Ammonium Sulfate
39,80,28,37.29394812516058,41.34802156544839,7.088671088203942,117.64717940275334,Maize || NPK 15-15-15
32,35,163,12.126578599043084,72.71264185273166,7.247544313527026,245.5967237935149,Wheat || DAP
101,49,212,22.72963445785788,40.70241443909717,7.605613288088413,182.46717197665217,Rice || Urea
124,14,49,14.611896291705179,40.69721884509986,5.745356971717666,164.32056073518027,Cotton || Ammonium Sulfate
113,30,59,25.238107104627666,78.69100143130893,6.771107825727513,218.41099959414777,Rice || Urea
127,87,180,12.641418818052665,54.448110429967784,8.426316119058377,235.7399536564692,Rice || Urea
14,13,84,22.579359216156327,93.64537686282486,8.092576682660628,204.6575573014527,Cotton || Ammonium Sulfate
113,32,204,17.738175944418714,37.241176186133295,8.310661712393467,145.60151646384463,Wheat || DAP
117,115,21,25.86601742392726,61.70639982307965,6.044545594114286,131.031710241325,Maize || NPK 15-15-15
74,93,204,37.895834876618196,41.78815626044142,7.647712423586647,225.19958518544854,Cotton || Ammonium Sulfate
130,24,36,32.813938733295444,56.08273800548652,6.979591807041391,164.29771855366866,Cotton || Ammonium Sulfate
39,123,122,33.98669438223496,94.89334703654303,4.830940332248964,209.0526588441703,Sugarcane || Muriate of Potash
93,125,191,28.516889671336102,88.33055070431192,7.795921556628262,253.69570937933247,Rice || Urea
41,118,203,13.080556055078723,37.899464531323815,7.208405105429458,259.81375233680876,Wheat || DAP
25,102,58,17.376739577147745,68.795350629541,5.295669438061067,106.65175341773744,Maize || NPK 15-15-15
47,17,153,36.05167846762343,73.86933828946614,4.818954229717845,85.09358806540338,Sugarcane || Muriate of Potash
45,50,139,21.518941066147534,47.572077437007536,7.848088522593322,102.70896648084108,Wheat || DAP
123,121,69,14.694554888500685,43.70633440378701,4.815607317964805,220.32922492852066,Rice || Urea
75,28,191,30.26253951252125,89.2628680799314,4.865415461465746,128.81392865107844,Sugarcane || Muriate of Potash
114,121,39,19.78590082229062,93.1289864890026,6.209633151617261,81.61342740191914,Maize || NPK 15-15-15
94,112,93,18.990279735508466,94.51357143917852,5.039191313677908,63.61251820167262,Maize || NPK 15-15-15
11,55,175,37.94741384451477,82.38570642407808,8.154678389770877,118.55516531912508,Sugarcane || Muriate of Potash
84,37,37,34.311612050693014,74.81012416431543,6.381135745052947,72.67274568412272,Cotton || Ammonium Sulfate
76,119,34,22.606383277563868,55.74381513157988,6.7766039226182855,77.52966700799367,Maize || NPK 15-15-15
64,100,105,37.48679140322898,45.283898739485146,8.21242435791235,204.13215362710483,Cotton || Ammonium Sulfate
15,77,134,28.902943808899554,39.738835961973905,6.621052902553394,44.73570296041727,Cotton || Ammonium Sulfate
95,24,19,31.292583748873767,76.59784811308953,5.914364583829274,68.21278279010512,Cotton || Ammonium Sulfate
69,108,197,12.819339120137501,82.08340491076149,7.688620423263327,242.64771789114315,Wheat || DAP
110,46,51,15.161736743049484,84.58721914729881,6.271400789900843,242.77938040438076,Rice || Urea
21,10,49,28.4602132889022,89.82590019822791,5.773877702409221,119.01843490325847,Cotton || Ammonium Sulfate
58,76,86,35.37462354888658,87.79577381830242,7.392917834422138,61.10872200849496,Maize || NPK 15-15-15
51,120,114,28.217336878277486,94.98447633548557,7.706422706452172,209.19288011372942,Cotton || Ammonium Sulfate
91,33,127,15.484647252293787,49.643840658035074,7.666864670337086,126.43160506572985,Wheat || DAP
44,36,51,15.009761202404441,80.79845691273263,8.41069765651483,50.9115105291822,Wheat || DAP
76,49,56,33.948833291426126,70.18757074248785,7.646667795499851,77.87847551195165,Cotton || Ammonium Sulfate
89,72,174,15.621860806405772,50.67470794721494,7.579733743794745,72.93155487136583,Wheat || DAP
16,70,217,25.52603097310466,93.91431933721657,7.92994101494488,181.38792251863893,Sugarcane || Muriate of Potash
23,45,31,12.964946319019859,88.87388628645513,4.500740781181771,255.54822006485472,Cotton || Ammonium Sulfate
82,107,194,14.097413952170612,42.71094010664699,5.949725644751083,230.33728799762977,Rice || Urea
75,102,116,29.481054958714484,36.56950053940519,7.450412384137689,171.16385080413522,Cotton || Ammonium Sulfate
100,33,36,29.918716671115433,76.2998457399606,6.89887604444111,141.31723958259522,Cotton || Ammonium Sulfate
139,33,50,20.878204571819502,71.24783773139211,5.210288010526471,188.4824101765276,Rice || Urea
29,115,89,17.605853896319164,91.14893744666875,5.714932356354181,146.5150578352194,Maize || NPK 15-15-15
19,13,171,33.15646703969001,49.04031722962219,5.847170444328427,99.06378941831582,Cotton || Ammonium Sulfate
34,76,169,17.64468396621715,40.06327687369922,6.771312444689264,203.00738928454712,Wheat || DAP
34,43,98,26.092703811325872,50.552920026319185,7.826393185764306,249.57854697791706,Cotton || Ammonium Sulfate
63,66,75,37.17342986243554,36.135658430687805,8.22996711911072,129.4888793634065,Maize || NPK 15-15-15
42,58,21,15.844163384421979,37.15356507133595,7.500369651414556,241.96923224592086,Wheat || DAP
104,96,177,36.46278295486243,89.89146835524558,7.871801560707239,143.4596911560377,Sugarcane || Muriate of Potash
23,62,82,16.755219379785384,56.120994950112696,6.380383833806064,136.32062634386224,Maize || NPK 15-15-15
74,129,85,26.753523408603968,59.64854006058084,6.05910127848915,46.79784581128664,Maize || NPK 15-15-15
119,125,99,21.80220051092736,36.10229927228627,6.070834128576868,206.86693632817847,Rice || Urea
89,32,210,37.08814363904747,51.2313068103108,6.964154113359829,233.8006060273175,Rice || Urea
63,118,19,19.11209275405036,83.28355902448587,4.9969468222232365,199.25366069405464,Maize || NPK 15-15-15
134,78,105,22.391108054229594,71.92945758000315,6.817976731161044,76.32662833406644,Cotton || Ammonium Sulfate
34,104,185,37.55436306424093,80.22683606518493,7.160531440734902,64.79043221263436,Sugarcane || Muriate of Potash
126,62,29,25.948230170900302,61.832824447627104,6.255634960824955,177.48610038844947,Maize || NPK 15-15-15
34,71,48,25.06838300615259,53.583753305079796,8.312668707084669,136.36390100430447,Maize || NPK 15-15-15
88,50,69,18.70224069330377,63.968605599702215,6.932853089518301,142.9834680365415,Wheat || DAP
77,66,75,30.235452568071477,54.38426410434507,5.379997888946501,272.27205921832183,Maize || NPK 15-15-15
21,69,74,12.373696746222219,85.33826580044408,6.4168650297340655,213.7414410863357,Maize || NPK 15-15-15
41,63,188,13.287328372259632,52.86042293557074,7.201617748541176,138.8290574098616,Wheat || DAP
137,79,133,27.583323265530872,74.58581842718502,5.794516498321916,44.58382716201157,Sugarcane || Muriate of Potash
105,110,173,20.883538919279808,43.218933338571674,4.818566425156092,48.18296748478487,Cotton || Ammonium Sulfate
101,66,161,36.78622567722498,76.2119896240946,6.8337425388435395,204.3528869550055,Rice || Urea
40,19,164,35.482957958792426,89.79798269600202,8.29148067447872,241.05730228426333,Sugarcane || Muriate of Potash
87,49,139,30.556362725594386,71.5149892783945,6.440287942252695,209.84863109192412,Rice || Urea
29,16,168,33.271785109322835,68.59132280206863,8.124436322588151,137.4130606251341,Sugarcane || Muriate of Potash
69,112,66,29.350628091360026,92.66709608129841,7.840094353486776,47.4725771033367,Maize || NPK 15-15-15
102,47,87,15.265134670464178,72.64379331895078,5.089651134535933,272.17639125645513,Rice || Urea
52,94,203,31.904127611919268,50.573025996384956,7.332679687342283,276.7206549179408,Cotton || Ammonium Sulfate
139,70,38,17.464991186690007,52.543461430864426,6.241862100287914,171.84749234662448,Maize || NPK 15-15-15
69,93,24,20.409514232605115,77.31839855215563,5.500985301051747,56.96103152682534,Maize || NPK 15-15-15
40,12,21,33.30008951466293,79.12619563353118,7.247753422666812,169.83340141947204,Cotton || Ammonium Sulfate
14,60,110,25.949665818229654,53.20977390734091,7.470642874625685,254.161232852994,Cotton || Ammonium Sulfate
19,95,165,34.35845856876864,55.72063867557981,5.219585274939355,203.19652243077124,Cotton || Ammonium Sulfate
98,56,93,17.538918315924867,94.46339052434521,8.157778728224834,212.79741544785384,Rice || Urea
139,77,134,27.80223940377907,41.11715297481665,7.504588975805763,60.39276098373983,Cotton || Ammonium Sulfate
135,101,112,14.178565286254802,59.278701706405954,8.233501996567874,65.56279288763236,Wheat || DAP
20,85,33,28.71958583204077,38.746851871850446,5.7682928750547635,70.56370633021245,Maize || NPK 15-15-15
65,47,158,31.825884982163902,84.26470171989446,8.257340062971947,257.05044007863825,Sugarcane || Muriate of Potash
92,124,147,27.208203243446764,40.540750336725935,5.9740706313535235,166.2039127033152,Cotton || Ammonium Sulfate
108,45,119,18.92201903896907,75.44044138776266,4.715879045709567,229.97802313431788,Rice || Urea
82,120,87,12.814909390330534,38.389005440208926,7.551877554836093,67.66990237206406,Maize || NPK 15-15-15
124,50,110,15.10567098307143,75.37130226858147,7.314032576353363,262.63424932206283,Rice || Urea
16,78,155,28.179877455924682,85.58221681566219,6.89164396905333,237.07410195933045,Sugarcane || Muriate of Potash
89,22,151,36.29492563790536,58.92929161544345,6.459574977536696,93.94339474608546,Cotton || Ammonium Sulfate
106,96,171,17.369894503272167,66.32758960593061,4.628661081290526,249.80373599054883,Rice || Urea
13,67,137,31.11067987673257,59.092504280316945,6.998389006080617,103.22626225523422,Cotton || Ammonium Sulfate
13,59,67,34.52772764447508,53.029325517958334,6.167338460891175,89.28157104137355,Cotton || Ammonium Sulfate
112,39,85,25.542936639635286,83.1958040376277,6.74083761096378,103.41854483493097,Cotton || Ammonium Sulfate
49,71,159,29.400910691935103,51.32015442385938,6.217285367870545,258.3892151854262,Cotton || Ammonium Sulfate
26,110,207,33.190398233579856,78.37660546336681,8.364224531060795,259.7420765235687,Sugarcane || Muriate of Potash
110,34,45,18.777554101255433,47.37182475531213,6.916435604603389,118.95898592511251,Wheat || DAP
112,121,182,19.71928753096912,49.99122776469977,7.496945322409869,209.3042044226923,Rice || Urea
133,36,173,12.01631543233986,55.187669754632736,8.245387789884333,202.17886123940397,Rice || Urea
61,60,31,37.04044740334287,70.3493826436273,6.866397291666958,233.5750317112968,Cotton || Ammonium Sulfate
61,87,215,35.856167259504964,62.26533914957247,4.548250071289603,111.16228003411146,Sugarcane || Muriate of Potash
133,66,136,31.87877485774519,79.70868858966922,4.63716671324217,162.43325005849644,Sugarcane || Muriate of Potash
72,121,89,14.055976545392852,47.81403802017154,7.309353736407447,200.24174824198886,Maize || NPK 15-15-15
125,56,198,23.63507513218721,35.64033727093005,5.6163405446051335,46.30163651437745,Cotton || Ammonium Sulfate
71,127,109,14.649185603260374,81.5934483071132,6.817518909391795,130.4172988794291,Wheat || DAP
16,109,193,12.413926948832763,84.29896003280435,5.309108724362676,207.01320584285654,Sugarcane || Muriate of Potash
101,48,105,28.02075709552753,38.56880978650337,5.580995500246857,100.62282234859202,Cotton || Ammonium Sulfate
23,25,170,36.9815648440849,71.65445132950379,6.518564223792302,269.84898568155694,Sugarcane || Muriate of Potash
95,129,182,35.4745686092359,57.69240703238468,8.402277853424328,47.238729161641345,Cotton || Ammonium Sulfate
139,31,173,30.115625188320514,82.63373931167101,6.965081956836766,269.94092502098147,Rice || Urea
71,94,157,14.512655188286658,87.4648732517887,8.244592418052093,92.02332832249601,Wheat || DAP
88,63,27,19.128264979479802,86.06022600783496,8.33751941754779,51.71729006208879,Maize || NPK 15-15-15
67,30,47,20.321474899017566,81.63225484105112,5.332439985682029,110.19376797365379,Cotton || Ammonium Sulfate
129,81,204,31.84190150138459,51.143133724529775,5.744774409875777,228.70775374965407,Rice || Urea
74,122,160,32.858478660112965,83.713378614099,7.579969124874816,220.58608154753276,Sugarcane || Muriate of Potash
22,25,118,22.01275919773793,67.00870855437756,7.9670560091653755,90.1216999414701,Cotton || Ammonium Sulfate
91,68,132,22.864983912057852,38.16539688992545,6.576906976758111,87.22963206203187,Cotton || Ammonium Sulfate
61,128,153,13.157235021180455,62.41633099389494,8.472904269122196,194.21917979308978,Wheat || DAP
126,40,196,19.517554678887784,91.5294750217996,4.546288795021081,149.93984552217532,Sugarcane || Muriate of Potash
35,51,206,23.733414606618638,88.27156098413316,5.698370622340862,230.14958879941653,Sugarcane || Muriate of Potash
43,83,205,15.041559206016696,41.13585685982696,6.992647014978319,45.79186688621286,Wheat || DAP
61,41,158,23.784953979630554,79.64760114286221,6.377159643749931,186.49884658253706,Sugarcane || Muriate of Potash
121,68,113,34.18257111870281,83.34757195749408,4.966411865715203,215.36128293757022,Rice || Urea
91,43,215,27.114346512851387,51.28329129420589,5.971148341922254,278.4126668868806,Rice || Urea
51,18,215,14.05217623099872,63.29651424446554,4.601788573180157,202.90760661684325,Sugarcane || Muriate of Potash
30,90,207,16.983454289587133,77.65927648782097,7.070984184301118,95.64283757199192,Wheat || DAP
